type,old_split,new_split,phash_distance,dhash_distance,orientation,old_image,new_image
NEAR,train,valid,6,6,normal,data\raw\train\76_jpg.rf.eb52034104ab700279549a63b027847b.jpg,new_dataset\Final Project.v1i.coco\valid\17_jpg.rf.12cd59cef091fbcc20d6873c12771f86.jpg
NEAR,train,valid,6,6,normal,data\raw\train\76_jpg.rf.eb52034104ab700279549a63b027847b.jpg,new_dataset\Final Project.v1i.coco\valid\20_jpg.rf.7a5b661f32a1c89d3c5b2bb48a343f52.jpg
NEAR,train,test,6,6,normal,data\raw\train\78_jpg.rf.70a5c491b91db9f533602522f3046ac0.jpg,new_dataset\Final Project.v1i.coco\test\51_jpg.rf.611765639b760a89ffe468c33b49732c.jpg
NEAR,train,test,6,6,normal,data\raw\train\78_jpg.rf.70a5c491b91db9f533602522f3046ac0.jpg,new_dataset\Final Project.v1i.coco\test\86_jpg.rf.7ce879534e3f45d59b3327baff511cc0.jpg
NEAR,train,train,6,6,normal,data\raw\train\78_jpg.rf.70a5c491b91db9f533602522f3046ac0.jpg,new_dataset\Final Project.v1i.coco\train\18_jpg.rf.e9d5f54da24bab897d7c41c5a1e19f29.jpg
NEAR,train,train,6,6,normal,data\raw\train\78_jpg.rf.70a5c491b91db9f533602522f3046ac0.jpg,new_dataset\Final Project.v1i.coco\train\19_jpg.rf.c572809ccc5df6ba1f47b44b5d2c2feb.jpg
NEAR,train,train,6,6,normal,data\raw\train\78_jpg.rf.70a5c491b91db9f533602522f3046ac0.jpg,new_dataset\Final Project.v1i.coco\train\30_jpg.rf.e7e7d755408067a7737216cd1935ebda.jpg
NEAR,train,train,6,6,normal,data\raw\train\78_jpg.rf.70a5c491b91db9f533602522f3046ac0.jpg,new_dataset\Final Project.v1i.coco\train\35_jpg.rf.8818ed6eb3df912a550fb6db5c76680c.jpg
NEAR,train,train,6,6,normal,data\raw\train\79_jpg.rf.f52ae6a43d0264213fdba0e5169aa9c7.jpg,new_dataset\Final Project.v1i.coco\train\18_jpg.rf.e9d5f54da24bab897d7c41c5a1e19f29.jpg
NEAR,train,train,6,6,normal,data\raw\train\79_jpg.rf.f52ae6a43d0264213fdba0e5169aa9c7.jpg,new_dataset\Final Project.v1i.coco\train\84_jpg.rf.16c7c3922a1d1a285c6a972f288e710a.jpg
NEAR,train,valid,6,6,normal,data\raw\train\81_jpg.rf.ea24b1f42da42d3159f6d6c6c5e1a833.jpg,new_dataset\Final Project.v1i.coco\valid\53_jpg.rf.877729aec367b1b8cf081fdb53236474.jpg
NEAR,train,train,6,6,normal,data\raw\train\82_jpg.rf.252beb94e7593ae915c64a2ecebe24fb.jpg,new_dataset\Final Project.v1i.coco\train\63_jpg.rf.9211e78750bd9209d4c1c32ac3e312cf.jpg
NEAR,train,train,6,6,normal,data\raw\train\84_jpg.rf.b2fcc876ffa6edbc81307a8b565e034c.jpg,new_dataset\Final Project.v1i.coco\train\19_jpg.rf.c572809ccc5df6ba1f47b44b5d2c2feb.jpg
NEAR,train,train,6,6,normal,data\raw\train\84_jpg.rf.b2fcc876ffa6edbc81307a8b565e034c.jpg,new_dataset\Final Project.v1i.coco\train\79_jpg.rf.9a43eac1fec1a7b2d8a4584f8c3ae7fe.jpg
NEAR,train,valid,6,6,normal,data\raw\train\84_jpg.rf.b2fcc876ffa6edbc81307a8b565e034c.jpg,new_dataset\Final Project.v1i.coco\valid\53_jpg.rf.877729aec367b1b8cf081fdb53236474.jpg
NEAR,train,test,6,6,normal,data\raw\train\85_jpg.rf.a88ef5384c271298f04943c8a2c99e8d.jpg,new_dataset\Final Project.v1i.coco\test\47_jpg.rf.a84142b940f61fa92c4bc8ccb4f6ff0a.jpg
NEAR,train,train,6,6,normal,data\raw\train\85_jpg.rf.a88ef5384c271298f04943c8a2c99e8d.jpg,new_dataset\Final Project.v1i.coco\train\57_jpg.rf.0bb683395ee43eaf35a7769e6ec5cf83.jpg
NEAR,train,train,6,6,normal,data\raw\train\86_jpg.rf.266c7bb4037705f4c092ccadd923d021.jpg,new_dataset\Final Project.v1i.coco\train\78_jpg.rf.f9fa5c9192277ca9bf28dfe0b4a0b48b.jpg
NEAR,train,train,6,6,normal,data\raw\train\90_jpg.rf.f84fb8ab64a579be9e7432fd52507523.jpg,new_dataset\Final Project.v1i.coco\train\41_jpg.rf.53831e8330b78931f76d3f6efc0b79b2.jpg
NEAR,train,train,6,6,normal,data\raw\train\90_jpg.rf.f84fb8ab64a579be9e7432fd52507523.jpg,new_dataset\Final Project.v1i.coco\train\55_jpg.rf.ec11b3961678494195cd3fe07e59648e.jpg
NEAR,train,train,6,6,normal,data\raw\train\91_jpg.rf.210a5cf69dfdb90a7a8d5076c82cbdaf.jpg,new_dataset\Final Project.v1i.coco\train\37_jpg.rf.495b4905d23eee8c5b4456c9f24c6a23.jpg
NEAR,train,valid,6,6,normal,data\raw\train\94_jpg.rf.60ef27d657a6c226651f59a692d77633.jpg,new_dataset\Final Project.v1i.coco\valid\99_jpg.rf.3ffd72ff7fee2a96a58ef706827a4450.jpg
NEAR,train,train,6,6,normal,data\raw\train\96_jpg.rf.ea9149254e34179f39e1be3d2e75f5d1.jpg,new_dataset\Final Project.v1i.coco\train\55_jpg.rf.ec11b3961678494195cd3fe07e59648e.jpg
NEAR,train,train,6,6,normal,data\raw\train\97_jpg.rf.565c47ba2b40fbb3ff961a250a786755.jpg,new_dataset\Final Project.v1i.coco\train\64_jpg.rf.7c75a4ecbd82dd3782e128f5625c6e5b.jpg
NEAR,train,train,6,6,normal,data\raw\train\98_jpg.rf.3bf9518b0306b1aaf4e7d743efb41aa0.jpg,new_dataset\Final Project.v1i.coco\train\64_jpg.rf.7c75a4ecbd82dd3782e128f5625c6e5b.jpg
NEAR,train,train,6,6,normal,data\raw\train\99_jpg.rf.7dbcc9cf4ac5017546d65be4c46a0e57.jpg,new_dataset\Final Project.v1i.coco\train\109_jpg.rf.36143738ee191de19126612ef9916f01.jpg
NEAR,train,train,6,6,normal,data\raw\train\99_jpg.rf.7dbcc9cf4ac5017546d65be4c46a0e57.jpg,new_dataset\Final Project.v1i.coco\train\23_jpg.rf.c0feb23ea8f25f8560bea7b15bce9eca.jpg
NEAR,train,valid,6,6,normal,data\raw\train\99_jpg.rf.7dbcc9cf4ac5017546d65be4c46a0e57.jpg,new_dataset\Final Project.v1i.coco\valid\40_jpg.rf.f0adcfa9b4510c9734b0e9ccff43db09.jpg
NEAR,train,valid,6,6,normal,data\raw\train\99_jpg.rf.7dbcc9cf4ac5017546d65be4c46a0e57.jpg,new_dataset\Final Project.v1i.coco\valid\94_jpg.rf.bd1ba4aea08a856cd56c075432be86e6.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\100_jpg.rf.d90049f9ab25c29f3a02955dfcde549f.jpg,new_dataset\Final Project.v1i.coco\train\117_jpg.rf.cece52186313af1e9119d8b03d337aba.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\110_jpg.rf.20157935067bb06cb2ba0c405a92709b.jpg,new_dataset\Final Project.v1i.coco\train\109_jpg.rf.36143738ee191de19126612ef9916f01.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\114_jpg.rf.0a3abc1303c3720eb3a5c644d068dfa9.jpg,new_dataset\Final Project.v1i.coco\train\104_jpg.rf.7f88fa0349b2d5ad1373f6dde860e59c.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\116_jpg.rf.3c2d9f0891babb32b15d50bbeb51a321.jpg,new_dataset\Final Project.v1i.coco\train\36_jpg.rf.a769f87625d4cc4354e64b9ff064bca3.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\118_jpg.rf.7a72911180646736bf1524b8fddfb314.jpg,new_dataset\Final Project.v1i.coco\train\102_jpg.rf.217783a56fb10734221217e0f77fd5b7.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\118_jpg.rf.7a72911180646736bf1524b8fddfb314.jpg,new_dataset\Final Project.v1i.coco\train\115_jpg.rf.e058c831f6946f45cd0b30a1353341d1.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\133_jpg.rf.055f7a4f8217731d02ec62031750df2b.jpg,new_dataset\Final Project.v1i.coco\train\164_jpg.rf.836d8a8a14786ddd23d86b6e5e6959b9.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\133_jpg.rf.055f7a4f8217731d02ec62031750df2b.jpg,new_dataset\Final Project.v1i.coco\train\180_jpg.rf.bebbd8a1f001949132817eafb40d5679.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\13_jpg.rf.d13ce21fa73b776d3fd82b125600a23e.jpg,new_dataset\Final Project.v1i.coco\train\39_jpg.rf.3dfb2f96cc10a653ee45364aa0b6f138.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\143_jpg.rf.291e31fc32c3a043242104127076ac02.jpg,new_dataset\Final Project.v1i.coco\train\142_jpg.rf.d0392548bb1be0395db7e77c295c1442.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\143_jpg.rf.291e31fc32c3a043242104127076ac02.jpg,new_dataset\Final Project.v1i.coco\train\151_jpg.rf.423ead83f60d0f941476dd2ad3b65626.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\143_jpg.rf.291e31fc32c3a043242104127076ac02.jpg,new_dataset\Final Project.v1i.coco\train\175_jpg.rf.eefa2865b7623dfe965c771d4f3bac2c.jpg
NEAR,valid,valid,6,6,normal,data\raw\valid\143_jpg.rf.291e31fc32c3a043242104127076ac02.jpg,new_dataset\Final Project.v1i.coco\valid\170_jpg.rf.d6a73d7a290b94d95e9362a40408ad9d.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\149_jpg.rf.9ba4782cd9aa3377988af8c70a614a9b.jpg,new_dataset\Final Project.v1i.coco\train\139_jpg.rf.bbacdf4a11f0032dd7d2cf25f64a0202.jpg
NEAR,valid,test,6,6,normal,data\raw\valid\151_jpg.rf.486de008b0c081fc8f61cf2039541182.jpg,new_dataset\Final Project.v1i.coco\test\137_jpg.rf.a9aef31077df798a1814ae86a1fe059b.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\151_jpg.rf.486de008b0c081fc8f61cf2039541182.jpg,new_dataset\Final Project.v1i.coco\train\139_jpg.rf.bbacdf4a11f0032dd7d2cf25f64a0202.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\151_jpg.rf.486de008b0c081fc8f61cf2039541182.jpg,new_dataset\Final Project.v1i.coco\train\143_jpg.rf.87eba5c610a78e2d35a3815d5f980ab7.jpg
NEAR,valid,test,6,6,normal,data\raw\valid\153_jpg.rf.4351c77af3c15cc662ceb54d3b1182bc.jpg,new_dataset\Final Project.v1i.coco\test\131_jpg.rf.82e5b81c10954fb8958ea9a24c30e05f.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\153_jpg.rf.4351c77af3c15cc662ceb54d3b1182bc.jpg,new_dataset\Final Project.v1i.coco\train\172_jpg.rf.12c0c7cbcf2ede6723ff525e82b2b3bc.jpg
NEAR,valid,valid,6,6,normal,data\raw\valid\159_jpg.rf.de2547efc2ac8acdeb1aab627d55b5df.jpg,new_dataset\Final Project.v1i.coco\valid\170_jpg.rf.d6a73d7a290b94d95e9362a40408ad9d.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\165_jpg.rf.ba4d36f8ef2f85f1acf7f4f64320e7f7.jpg,new_dataset\Final Project.v1i.coco\train\144_jpg.rf.5aa2789fc30b72c06d30ce8dbf4cf70e.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\187_jpg.rf.114d72f97eb660a0b6974c6b5b58a5cf.jpg,new_dataset\Final Project.v1i.coco\train\204_jpg.rf.d9048640af5684a00d9d33b6e709e56d.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\27_jpg.rf.c7831c903f29bc22d7e18536fbd28503.jpg,new_dataset\Final Project.v1i.coco\train\18_jpg.rf.e9d5f54da24bab897d7c41c5a1e19f29.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\2_114_jpg.rf.8149eeab9144e92767d577362abd6116.jpg,new_dataset\Final Project.v1i.coco\train\2_124_jpg.rf.2833109df07e45fdbd69a4e8d8367253.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\2_114_jpg.rf.8149eeab9144e92767d577362abd6116.jpg,new_dataset\Final Project.v1i.coco\train\2_179_jpg.rf.2eba0b50184250085999f4316ecedb7b.jpg
NEAR,valid,valid,6,6,normal,data\raw\valid\2_114_jpg.rf.8149eeab9144e92767d577362abd6116.jpg,new_dataset\Final Project.v1i.coco\valid\2_120_jpg.rf.991405439c359a10b5010e85bdfdec82.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\2_120_jpg.rf.396636092f3971962872af573a4c0883.jpg,new_dataset\Final Project.v1i.coco\train\2_197_jpg.rf.ee6e4f1f4e4cacf166d52eb9419be660.jpg
NEAR,valid,valid,6,6,normal,data\raw\valid\2_120_jpg.rf.396636092f3971962872af573a4c0883.jpg,new_dataset\Final Project.v1i.coco\valid\2_114_jpg.rf.90004dfec0b04351b3be3df78004e35d.jpg
NEAR,valid,valid,6,6,normal,data\raw\valid\2_120_jpg.rf.396636092f3971962872af573a4c0883.jpg,new_dataset\Final Project.v1i.coco\valid\2_115_jpg.rf.94a1dd5be597792ef6b2131557db985a.jpg
NEAR,valid,test,6,6,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\test\2_185_jpg.rf.13f348fe63d85de51d04121166075028.jpg
NEAR,valid,test,6,6,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\test\2_206_jpg.rf.d3b05855144445ebc04ca0c03ec70ff3.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\train\2_202_jpg.rf.3458a576fe74c837bf6950631532ee11.jpg
NEAR,valid,valid,6,6,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\valid\2_115_jpg.rf.94a1dd5be597792ef6b2131557db985a.jpg
NEAR,valid,valid,6,6,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\valid\2_227_jpg.rf.4acbbb9be2164043100345fadd26a772.jpg
NEAR,valid,valid,6,6,normal,data\raw\valid\2_121_jpg.rf.3579fa782cb3e81aa3f822fee341a9e6.jpg,new_dataset\Final Project.v1i.coco\valid\2_231_jpg.rf.4d7738d9c925132d4135655172b9b515.jpg
NEAR,valid,test,6,6,normal,data\raw\valid\2_122_jpg.rf.d33938d3dd893febfb7a25a4a64d295c.jpg,new_dataset\Final Project.v1i.coco\test\2_87_jpg.rf.0ee52908ba8a588c63ba6317ea6b826f.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\2_122_jpg.rf.d33938d3dd893febfb7a25a4a64d295c.jpg,new_dataset\Final Project.v1i.coco\train\2_124_jpg.rf.2833109df07e45fdbd69a4e8d8367253.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\2_122_jpg.rf.d33938d3dd893febfb7a25a4a64d295c.jpg,new_dataset\Final Project.v1i.coco\train\2_229_jpg.rf.1eccca355820c1fe2d098660cd5dedb6.jpg
NEAR,valid,train,6,6,normal,data\raw\valid\2_12_jpg.rf.5406b34bbd2b3adf0ce4c9301085ce51.jpg,new_dataset\Final Project.v1i.coco\train\2_15_jpg.rf.df10e787319c5ee4896ef0aa5297790e.jpg
NEAR,test,test,6,7,normal,data\raw\test\102_jpg.rf.df63759df411ac6b27fd5e90f4088322.jpg,new_dataset\Final Project.v1i.coco\test\105_jpg.rf.3567bae054d3b65b66038f3c7defc14e.jpg
NEAR,test,train,6,7,normal,data\raw\test\102_jpg.rf.df63759df411ac6b27fd5e90f4088322.jpg,new_dataset\Final Project.v1i.coco\train\104_jpg.rf.7f88fa0349b2d5ad1373f6dde860e59c.jpg
NEAR,test,train,6,7,normal,data\raw\test\102_jpg.rf.df63759df411ac6b27fd5e90f4088322.jpg,new_dataset\Final Project.v1i.coco\train\109_jpg.rf.36143738ee191de19126612ef9916f01.jpg
NEAR,test,train,6,7,normal,data\raw\test\102_jpg.rf.df63759df411ac6b27fd5e90f4088322.jpg,new_dataset\Final Project.v1i.coco\train\84_jpg.rf.16c7c3922a1d1a285c6a972f288e710a.jpg
NEAR,test,train,6,7,normal,data\raw\test\121_jpg.rf.a3172b0ef1d6b59c17930cbe34dd74ca.jpg,new_dataset\Final Project.v1i.coco\train\135_jpg.rf.6c4b03d1872bf84c83f3ce4cbea242af.jpg
NEAR,test,train,6,7,normal,data\raw\test\14_jpg.rf.3bb6cfee4166181b716b369d0d02abc4.jpg,new_dataset\Final Project.v1i.coco\train\77_jpg.rf.e71e366b060a0c6e18f051e0704470bc.jpg
NEAR,test,test,6,7,normal,data\raw\test\183_jpg.rf.6bd6d35165738b1aa3582d21d4e4dfb9.jpg,new_dataset\Final Project.v1i.coco\test\202_jpg.rf.7086d7c8c317f230972971d50afd9e17.jpg
NEAR,test,valid,6,7,normal,data\raw\test\183_jpg.rf.6bd6d35165738b1aa3582d21d4e4dfb9.jpg,new_dataset\Final Project.v1i.coco\valid\217_jpg.rf.62fcf0a45b66f37b723bbc3839629d78.jpg
NEAR,test,test,6,7,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\test\2_146_jpg.rf.eb09869c22433b2e010cf0e5c4b283af.jpg
NEAR,test,train,6,7,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\train\2_100_jpg.rf.1753769a59715acdfc394f2c2b6b151f.jpg
NEAR,test,train,6,7,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\train\2_186_jpg.rf.69eb3f266e4722811871723a0578faa5.jpg
NEAR,test,train,6,7,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\train\2_188_jpg.rf.5f560e1db7b178fd426c8f6b615af9df.jpg
NEAR,test,train,6,7,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\train\2_190_jpg.rf.04627e7805d87f5388b3280bf850116d.jpg
NEAR,test,valid,6,7,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\valid\2_136_jpg.rf.da1d705abebd2d12ae5251c6961308f9.jpg
NEAR,test,valid,6,7,normal,data\raw\test\2_108_jpg.rf.59b4fbd329dfa98c5eb266726878796d.jpg,new_dataset\Final Project.v1i.coco\valid\2_153_jpg.rf.a831107cca7f33c32f7d3ca5c3045338.jpg
NEAR,test,train,6,7,normal,data\raw\test\2_113_jpg.rf.8df001fc60e9d115bfa9abe7f4a8836c.jpg,new_dataset\Final Project.v1i.coco\train\2_122_jpg.rf.b6fdd808064a266decfd6b17b9abaf57.jpg
NEAR,test,train,6,7,normal,data\raw\test\2_113_jpg.rf.8df001fc60e9d115bfa9abe7f4a8836c.jpg,new_dataset\Final Project.v1i.coco\train\2_151_jpg.rf.5afc4a69df60b0ce140628a588315058.jpg
NEAR,test,train,6,7,normal,data\raw\test\2_113_jpg.rf.8df001fc60e9d115bfa9abe7f4a8836c.jpg,new_dataset\Final Project.v1i.coco\train\2_176_jpg.rf.3ede7692fbc6c27d0934c25ecfe90296.jpg
NEAR,test,train,6,7,normal,data\raw\test\2_113_jpg.rf.8df001fc60e9d115bfa9abe7f4a8836c.jpg,new_dataset\Final Project.v1i.coco\train\2_194_jpg.rf.82ee0d638956a6e9f35931c3c5089b88.jpg
NEAR,train,train,6,7,normal,data\raw\train\103_jpg.rf.0558661a959cb967d9cebb1da25cad8b.jpg,new_dataset\Final Project.v1i.coco\train\110_jpg.rf.2e5ca24f0919c37b28356e72537a84bf.jpg
NEAR,train,train,6,7,normal,data\raw\train\103_jpg.rf.0558661a959cb967d9cebb1da25cad8b.jpg,new_dataset\Final Project.v1i.coco\train\68_jpg.rf.067ce14be397a28db75869b0fcdb951e.jpg
NEAR,train,train,6,7,normal,data\raw\train\104_jpg.rf.2fea6801b7481a0dc187fb9316c90fb3.jpg,new_dataset\Final Project.v1i.coco\train\102_jpg.rf.217783a56fb10734221217e0f77fd5b7.jpg
NEAR,train,train,6,7,normal,data\raw\train\104_jpg.rf.2fea6801b7481a0dc187fb9316c90fb3.jpg,new_dataset\Final Project.v1i.coco\train\95_jpg.rf.2ed59d0fde9fc3c6bf7a1387921282a2.jpg
NEAR,train,train,6,7,normal,data\raw\train\105_jpg.rf.b20c67a67a7b870faaf659dd4378bef4.jpg,new_dataset\Final Project.v1i.coco\train\102_jpg.rf.217783a56fb10734221217e0f77fd5b7.jpg
NEAR,train,train,6,7,normal,data\raw\train\105_jpg.rf.b20c67a67a7b870faaf659dd4378bef4.jpg,new_dataset\Final Project.v1i.coco\train\22_jpg.rf.bf2776820b091e7822a18497193c0999.jpg
NEAR,train,train,6,7,normal,data\raw\train\106_jpg.rf.65c91a48a4ca44eae6e51f4ca697af58.jpg,new_dataset\Final Project.v1i.coco\train\114_jpg.rf.b000e4017c65c577e156d659fea09678.jpg
NEAR,train,train,6,7,normal,data\raw\train\108_jpg.rf.edcfa0bc0bfd1d3c681bc8f0fcfaecf5.jpg,new_dataset\Final Project.v1i.coco\train\114_jpg.rf.b000e4017c65c577e156d659fea09678.jpg
NEAR,train,train,6,7,normal,data\raw\train\109_jpg.rf.31b93b1a36ce98eecbce25228dfcf552.jpg,new_dataset\Final Project.v1i.coco\train\102_jpg.rf.217783a56fb10734221217e0f77fd5b7.jpg
NEAR,train,train,6,7,normal,data\raw\train\109_jpg.rf.31b93b1a36ce98eecbce25228dfcf552.jpg,new_dataset\Final Project.v1i.coco\train\64_jpg.rf.7c75a4ecbd82dd3782e128f5625c6e5b.jpg
NEAR,train,train,6,7,normal,data\raw\train\111_jpg.rf.10c3293accd6e88bbf856089c55c19b8.jpg,new_dataset\Final Project.v1i.coco\train\64_jpg.rf.7c75a4ecbd82dd3782e128f5625c6e5b.jpg
NEAR,train,train,6,7,normal,data\raw\train\112_jpg.rf.1243ba900fec8217a08faef403ef318a.jpg,new_dataset\Final Project.v1i.coco\train\117_jpg.rf.cece52186313af1e9119d8b03d337aba.jpg
NEAR,train,train,6,7,normal,data\raw\train\112_jpg.rf.1243ba900fec8217a08faef403ef318a.jpg,new_dataset\Final Project.v1i.coco\train\25_jpg.rf.ec22451f3f4042976fba53b35aba600a.jpg
NEAR,train,train,6,7,normal,data\raw\train\113_jpg.rf.5cbcbadc145a310527093e83acdb1d99.jpg,new_dataset\Final Project.v1i.coco\train\115_jpg.rf.e058c831f6946f45cd0b30a1353341d1.jpg
NEAR,train,test,6,7,normal,data\raw\train\115_jpg.rf.bd3dff0799a7d39e8b8a042e91fd6a5e.jpg,new_dataset\Final Project.v1i.coco\test\113_jpg.rf.5e0e05a63a174a8109901d63ed2c3d9e.jpg
NEAR,train,train,6,7,normal,data\raw\train\117_jpg.rf.f90b5ab2dc5e2076fe5a970b502642af.jpg,new_dataset\Final Project.v1i.coco\train\112_jpg.rf.98db77ce8c42a626511cb32d57d4262f.jpg
NEAR,train,train,6,7,normal,data\raw\train\117_jpg.rf.f90b5ab2dc5e2076fe5a970b502642af.jpg,new_dataset\Final Project.v1i.coco\train\116_jpg.rf.36fe9ad77f2cc9ea02b96976989477a7.jpg
NEAR,train,train,6,7,normal,data\raw\train\125_jpg.rf.bb646c5d55d6c8224ec05ebc48d10200.jpg,new_dataset\Final Project.v1i.coco\train\145_jpg.rf.d29516f996815941e1483eec254a2ee8.jpg
NEAR,train,train,6,7,normal,data\raw\train\134_jpg.rf.7d14a77378b8b171f9a861d0cd083a12.jpg,new_dataset\Final Project.v1i.coco\train\58_jpg.rf.1f51074342200ef34fcf693a68680f7f.jpg
NEAR,train,train,6,7,normal,data\raw\train\135_jpg.rf.5f40d89048b389ba09f01c3e86365a95.jpg,new_dataset\Final Project.v1i.coco\train\121_jpg.rf.528aade3df382935d01f9bd755a5fca3.jpg
NEAR,train,train,6,7,normal,data\raw\train\136_jpg.rf.5e7318b961bf8eb1168f683e2d27ecd2.jpg,new_dataset\Final Project.v1i.coco\train\58_jpg.rf.1f51074342200ef34fcf693a68680f7f.jpg
NEAR,train,train,6,7,normal,data\raw\train\137_jpg.rf.03cf0413700e5a905d95ad9303641537.jpg,new_dataset\Final Project.v1i.coco\train\164_jpg.rf.836d8a8a14786ddd23d86b6e5e6959b9.jpg
NEAR,train,train,6,7,normal,data\raw\train\137_jpg.rf.03cf0413700e5a905d95ad9303641537.jpg,new_dataset\Final Project.v1i.coco\train\180_jpg.rf.bebbd8a1f001949132817eafb40d5679.jpg
NEAR,train,train,6,7,normal,data\raw\train\139_jpg.rf.996ac69b2446d4fb821130cdf3ceabff.jpg,new_dataset\Final Project.v1i.coco\train\164_jpg.rf.836d8a8a14786ddd23d86b6e5e6959b9.jpg
NEAR,train,train,6,7,normal,data\raw\train\142_jpg.rf.8ef75292f0df0c84541784d54950dd36.jpg,new_dataset\Final Project.v1i.coco\train\147_jpg.rf.ba50b846226b74e053868e133e30e854.jpg
NEAR,train,train,6,7,normal,data\raw\train\145_jpg.rf.2a905a4241da99f4cb41fb5d628d6641.jpg,new_dataset\Final Project.v1i.coco\train\125_jpg.rf.440dc9b9264fc668ff5fde836388a5ff.jpg
NEAR,train,train,6,7,normal,data\raw\train\145_jpg.rf.2a905a4241da99f4cb41fb5d628d6641.jpg,new_dataset\Final Project.v1i.coco\train\147_jpg.rf.ba50b846226b74e053868e133e30e854.jpg
NEAR,train,train,6,7,normal,data\raw\train\145_jpg.rf.2a905a4241da99f4cb41fb5d628d6641.jpg,new_dataset\Final Project.v1i.coco\train\172_jpg.rf.12c0c7cbcf2ede6723ff525e82b2b3bc.jpg
NEAR,train,train,6,7,normal,data\raw\train\145_jpg.rf.2a905a4241da99f4cb41fb5d628d6641.jpg,new_dataset\Final Project.v1i.coco\train\177_jpg.rf.8ef92986448a3c3ca9918bb6b19fb448.jpg
NEAR,train,train,6,7,normal,data\raw\train\145_jpg.rf.2a905a4241da99f4cb41fb5d628d6641.jpg,new_dataset\Final Project.v1i.coco\train\180_jpg.rf.bebbd8a1f001949132817eafb40d5679.jpg
NEAR,train,valid,6,7,normal,data\raw\train\145_jpg.rf.2a905a4241da99f4cb41fb5d628d6641.jpg,new_dataset\Final Project.v1i.coco\valid\179_jpg.rf.829c6abb702beefd67e023da0b81b68e.jpg
NEAR,train,train,6,7,normal,data\raw\train\147_jpg.rf.612a4029c440b38f0c92342065597745.jpg,new_dataset\Final Project.v1i.coco\train\142_jpg.rf.d0392548bb1be0395db7e77c295c1442.jpg
NEAR,train,train,6,7,normal,data\raw\train\147_jpg.rf.612a4029c440b38f0c92342065597745.jpg,new_dataset\Final Project.v1i.coco\train\145_jpg.rf.d29516f996815941e1483eec254a2ee8.jpg
NEAR,train,train,6,7,normal,data\raw\train\147_jpg.rf.612a4029c440b38f0c92342065597745.jpg,new_dataset\Final Project.v1i.coco\train\66_jpg.rf.3d2dda83942b7f215560b528c1ebac0d.jpg
NEAR,train,train,6,7,normal,data\raw\train\150_jpg.rf.e737193b03b8d197854831f0e6b5227d.jpg,new_dataset\Final Project.v1i.coco\train\58_jpg.rf.1f51074342200ef34fcf693a68680f7f.jpg
